    Object      Image   Exp_time               RA              DEC             time       filter
129501 1704874p 287 236.900246594 -13.9939554324 56777.5278178 r.MP9601
129501 1716496p 287 230.246179301 -12.0330858288 56806.3625843 r.MP9601
129501 1716506p 287 230.23760076 -12.0310356115 56806.4014305 r.MP9601
129501 1716516p 287 230.229024215 -12.0289858712 56806.4402677 r.MP9601
129501 1716735p 287 230.003347292 -11.9756739694 56807.4701852 r.MP9601
129501 1716957p 287 229.803223271 -11.9293119154 56808.3981757 r.MP9601
129506 1686686p 387 217.206262061 -14.4173732057 56689.647863 r.MP9601
129506 1704649p 387 214.490986627 -12.6595893276 56776.3504266 r.MP9601
129506 1704650p 387 214.489844993 -12.6591682103 56776.3554633 r.MP9601
129506 1704657p 387 214.481839391 -12.6562151634 56776.3907821 r.MP9601
129506 1704658p 387 214.480691188 -12.655791623 56776.3958477 r.MP9601
129506 1704666p 387 214.471218291 -12.6522973312 56776.4376399 r.MP9601
129506 1704667p 387 214.47007612 -12.6518760156 56776.4426789 r.MP9601
129550 1646182p 287 219.271514852 -12.7229035078 56512.2696122 r.MP9601
129589 1630539p 287 238.471641807 -12.8682000419 56447.3849994 r.MP9601
129589 1630868p 287 238.013771187 -12.733644103 56449.3883813 r.MP9601
129594 1626153p 287 211.535610723 -11.9075791362 56423.4260941 r.MP9601
129594 1626289p 287 211.314176521 -11.8279249666 56424.4277117 r.MP9601
129595 1635765p 287 209.254294339 -10.1773996211 56477.2789342 r.MP9601
129595 1636123p 287 209.524596079 -10.3272217654 56479.2862259 r.MP9601
129595 1645166p 287 214.978719662 -12.8264629378 56506.2705465 r.MP9601
129595 1645698p 287 215.766882971 -13.145325089 56509.2842977 r.MP9601
129595 1645956p 287 216.301333645 -13.3573315987 56511.263223 r.MP9601
129597 1626164p 287 214.837333926 -13.7560707419 56423.4742024 r.MP9601
129597 1626297p 287 214.605569857 -13.6514816519 56424.4634988 r.MP9601
129597 1631609p 287 209.932047667 -11.2639080608 56456.2535326 r.MP9601
129597 1631619p 287 209.930438488 -11.2625303784 56456.2941856 r.MP9601
129597 1635767p 287 210.605798686 -11.152928679 56477.2871127 r.MP9601
129597 1636125p 287 210.822755937 -11.2025469421 56479.2946363 r.MP9601
129597 1645170p 287 215.920219311 -12.6559777322 56506.2865687 r.MP9601
129597 1645479p 287 216.431008397 -12.8072272297 56508.251837 r.MP9601
129597 1645956p 287 217.246487398 -13.0476076578 56511.263223 r.MP9601
129597 1646176p 287 217.52069664 -13.1281952265 56512.2458288 r.MP9601
129597 1646180p 287 217.525182378 -13.1295140423 56512.2617075 r.MP9601
129695 1626156p 287 211.925462477 -12.4450864403 56423.4418298 r.MP9601
129695 1626288p 287 211.7015707 -12.3667335998 56424.4237159 r.MP9601
129695 1645162p 287 213.703733689 -13.1876842641 56506.2546339 r.MP9601
129695 1645694p 287 214.451348632 -13.4461545581 56509.2671632 r.MP9601
129699 1667387p 287 19.5875516186 12.9581375165 56594.4487873 r.MP9601
129699 1667550p 287 19.4243746287 12.8652246234 56595.3611786 r.MP9601
129699 1667560p 287 19.4174976902 12.8612764517 56595.400013 r.MP9601
129699 1667877p 287 19.0807533145 12.6659606626 56597.3329879 r.MP9601
129699 1667905p 387 19.0574067161 12.6521848377 56597.469985 r.MP9601
129711 1692664p 387 242.976484686 -14.8754509908 56722.6063219 r.MP9601
129711 1692838p 387 243.190111964 -14.8927834505 56723.5809745 r.MP9601
129711 1717294p 287 238.556193731 -14.2702565592 56810.4769445 r.MP9601
129716 1751786p 287 16.4464504211 6.19929455692 56953.3523697 r.MP9601
129716 1752202p 287 15.9022227742 5.95360122303 56956.4517405 r.MP9601
129716 1752372p 287 15.7418474858 5.88104985331 56957.3949654 r.MP9601
129716 1757893p 287 12.7198064742 4.49504366192 56985.2555293 r.MP9601
129716 1757977p 287 12.6864079075 4.47844628895 56986.2517289 r.MP9601
129716 1768998p 287 13.3626005296 4.72567727731 57008.3190842 r.MP9601
129732 1741554p 287 22.5505995116 14.2311864791 56918.3832497 r.MP9601
129732 1741555p 287 22.5500387117 14.2308267207 56918.3883286 r.MP9601
129732 1741565p 287 22.5456634744 14.2280199647 56918.4279534 r.MP9601
129732 1742013p 287 21.9285613977 13.8356995962 56923.4688936 r.MP9601
129755 1775267p 387 18.4970470926 12.134681169 57041.2376053 r.MP9601
129755 1775267p 387 18.4970470926 12.134681169 57041.2376053 r.MP9601
129755 1775276p 387 18.5153937176 12.1410336479 57041.283712 r.MP9601
129755 1778892p 287 22.161187067 13.3911342003 57050.239849 r.MP9601
129760 1631613p 287 210.959539867 -10.5829541276 56456.2695654 r.MP9601
129760 1631623p 287 210.962032694 -10.5874793955 56456.3099896 r.MP9601
129760 1635775p 287 214.063864751 -13.3249929342 56477.319263 r.MP9601
129760 1636136p 287 214.538226889 -13.6203074842 56479.3391845 r.MP9601
129760 1768983p 287 17.3334484182 3.59346358129 57008.2430404 r.MP9601
129762 1722359p 287 14.4014207589 3.04607898403 56833.5732595 r.MP9601
129762 1722506p 287 14.7202308661 3.17914383848 56834.5721548 r.MP9601
129762 1752202p 287 15.4566917228 5.42547710171 56956.4517405 r.MP9601
129762 1752372p 287 15.2462763696 5.37609205424 56957.3949654 r.MP9601
129762 1775269p 387 19.938950762 9.54638389874 57041.2478061 r.MP9601
129762 1775278p 387 19.9522406918 9.55232467661 57041.2938984 r.MP9601
129773 1774676p 387 10.493942474 2.86361474949 57039.2538797 r.MP9601
129779 1657923p 287 13.4635743573 5.30535559497 56571.3835993 r.MP9601
129779 1657939p 287 13.4462720107 5.30177888248 56571.4479801 r.MP9601
129779 1657941p 287 13.4436796548 5.30124299497 56571.4576261 r.MP9601
129779 1657942p 287 13.442329953 5.30096398684 56571.4626482 r.MP9601
129782 1691692p 387 239.319730573 -12.5456618049 56712.6466975 r.MP9601
129782 1692356p 387 240.356875386 -12.6225195708 56716.6283128 r.MP9601
129782 1692662p 387 241.761173848 -12.6940819037 56722.5962448 r.MP9601
129782 1692836p 387 241.972266506 -12.7010281835 56723.5708942 r.MP9601
129782 1705084p 287 243.160385529 -11.708701562 56778.4297153 r.MP9601
129782 1705097p 287 243.150998618 -11.7074215288 56778.4809166 r.MP9601
129782 1705111p 287 243.139908936 -11.7059092994 56778.5414058 r.MP9601
129782 1705569p 287 242.586452887 -11.6369345855 56781.4272621 r.MP9601
129782 1705582p 287 242.576341581 -11.6357854141 56781.4777135 r.MP9601
129782 1705595p 287 242.565996361 -11.6346096581 56781.5293321 r.MP9601
129782 1715402p 287 238.373993312 -11.3972381184 56799.4856934 r.MP9601
129782 1721591p 287 232.23009175 -12.2697707252 56830.3059841 r.MP9601
129782 1721602p 287 232.22538202 -12.2723039893 56830.3487998 r.MP9601
129783 1723394p 287 240.714241723 -12.3849553748 56839.391022 r.MP9601
129783 1729358p 287 241.544161486 -13.8405500551 56864.2928626 r.MP9601
129793 1630876p 287 240.270828456 -11.7886791892 56449.4206725 r.MP9601
129793 1630883p 287 240.264617724 -11.7901517144 56449.449173 r.MP9601
129802 1645701p 287 239.989228093 -11.3001704562 56509.2965945 r.MP9601
129806 1722362p 287 13.8743869673 2.95814712298 56833.5849744 r.MP9601
129806 1722506p 287 14.2141180683 3.06781817724 56834.5721548 r.MP9601
129816 1729252p 287 23.3495136737 12.0450007304 56863.5009798 r.MP9601
129816 1729262p 287 23.3634461889 12.0506065189 56863.5403187 r.MP9601
129816 1729272p 287 23.3782340899 12.0565564744 56863.5820727 r.MP9601
129851 1692844p 387 247.400351055 -17.2292881758 56723.6112142 r.MP9601
129851 1728433p 287 240.70124304 -11.1292256717 56856.3450393 r.MP9601
129863 1692343p 387 243.021990472 -11.9978250175 56716.5627527 r.MP9601
129865 1729255p 287 23.3064207838 11.9184748599 56863.5129157 r.MP9601
129865 1729265p 287 23.3151569713 11.9239615122 56863.552106 r.MP9601
129865 1735256p 287 27.066301587 15.1556388094 56893.4742297 r.MP9601
129865 1735272p 287 27.0672922889 15.1606894469 56893.5441616 r.MP9601
129865 1736564p 287 27.0043093913 15.5379032129 56899.4495054 r.MP9601
129865 1736593p 287 27.0004895431 15.543795847 56899.5561058 r.MP9601
129914 1616721p 287 237.327560447 -11.1595854711 56391.5355311 r.MP9601
129914 1616917p 287 237.239980796 -11.1479989824 56392.5046287 r.MP9601
129914 1616927p 287 237.23618772 -11.1475066657 56392.5449092 r.MP9601
129917 1625355p 287 242.191660926 -13.9125523148 56420.4672596 r.MP9601
129917 1625366p 287 242.182989279 -13.9081889914 56420.5112595 r.MP9601
129917 1625377p 287 242.174352923 -13.903843425 56420.5550803 r.MP9601
129917 1625657p 287 241.975697767 -13.8050020208 56421.550259 r.MP9601
129917 1625932p 287 241.77036581 -13.7051607331 56422.5558021 r.MP9601
129917 1630863p 287 235.770350103 -11.4236204666 56449.3677657 r.MP9601
129928 1646294p 287 23.3966854003 12.3221701253 56512.5799415 r.MP9601
129928 1646305p 287 23.4013927141 12.3237453354 56512.6239008 r.MP9601
129928 1651335p 287 24.3725857434 12.4905189121 56537.4172125 r.MP9601
129928 1651346p 287 24.3711236578 12.4894479195 56537.4605336 r.MP9601
129928 1651490p 287 24.3356362123 12.4642270092 56538.4365588 r.MP9601
129928 1651502p 287 24.3337906716 12.4629577952 56538.483183 r.MP9601
129938 1716495p 287 230.978499007 -13.2162042333 56806.3587044 r.MP9601
129938 1716505p 287 230.970033789 -13.214078487 56806.3975505 r.MP9601
129938 1716515p 287 230.961571413 -13.2119534544 56806.4363836 r.MP9601
129938 1716734p 287 230.738688774 -13.1562415248 56807.4663047 r.MP9601
129938 1716953p 287 230.54334433 -13.1080105791 56808.3825909 r.MP9601
129963 1756825p 387 44.3958029838 13.7632226092 56978.3017881 r.MP9601
129968 1672745p 387 9.30154573973 1.55538305441 56632.2046896 r.MP9601
129969 1686685p 387 216.350232368 -13.7335094939 56689.6428131 r.MP9601
129969 1686794p 387 216.47728186 -13.7874015429 56690.6406505 r.MP9601
129969 1686861p 387 216.593946728 -13.8372286347 56691.5852292 r.MP9601
