eccentricity	inclination	objectname	semimajor_axis
0.1618819	1.24600066335	355164	3.0964112
0.1506918	1.3178790251	355166	3.0899967
0.0766555	10.3061370664	355167	3.0248581
0.2024467	16.8117072465	355170	3.1442549
0.0895888	11.0140148001	355172	3.0829437
0.068683	3.65314974812	355173	2.8069347
0.1408273	1.82404421812	355180	3.0948434
0.1053132	10.2521924427	355185	3.0490267
0.1965414	10.2010513613	355188	3.1560001
0.0712132	9.29814089418	355191	3.1176741
0.1459663	1.14625561171	355192	3.0887007
0.1053699	9.82039185576	355197	3.0691745
0.1466443	1.30619908297	355200	3.1047024
0.148053	1.09591163096	355201	3.1588742
0.0907252	10.224891722	355204	3.0228436
0.254213	14.2845319443	355207	3.1844429
0.2535907	14.3266319927	355209	3.1831564
0.1321203	4.91665835007	355217	3.1841555
0.1347198	19.3356517626	355220	3.2005029
0.1760215	26.2634617546	355222	3.2218548
0.0790595	16.1232497542	355227	3.177903
0.0606863	9.24171246165	355234	3.1547243
0.0592755	9.47545646442	355239	3.1694328
0.1216324	18.7366427106	355241	3.2279634
0.0523845	9.78783068513	355242	3.4829915
0.1278394	5.16281318774	355245	3.1085225
0.0954501	6.84103525025	355261	2.3215142
0.0863809	7.10279012205	355271	2.3487061
0.1475627	13.4721740164	355284	2.5428086
0.1673487	2.80741321911	355288	2.4183762
0.1941586	2.25334202142	355297	2.3431319
0.0959951	7.06778437405	355301	2.3484127
0.2325823	13.33478947	355306	2.6552929
0.1006238	6.83725548129	355314	2.386205
0.1528293	3.08113870055	355325	2.5749101
0.1771546	2.42442083393	355330	2.6752754
0.1498467	1.53359579031	355340	2.4234034
0.1286832	13.346872632	355344	2.6190359
0.1607436	12.3728499891	355347	2.6322368
0.0810991	14.8581936328	355350	2.5590525
0.072998	3.80961821966	355352	2.8086218
0.1812304	2.24072151603	355355	2.3899558
0.1025455	6.24279094	355356	2.4487994
0.1533967	12.4556415618	355357	2.6104445
0.1581421	1.43348368232	355360	2.4533572
0.1662743	13.997909906	355371	2.670192
0.2186834	4.81741945275	355372	2.5805282
0.2325189	13.1852836473	355377	2.6335197
0.1805049	9.64122270718	355383	2.5768238
0.1792747	4.02597433962	355386	2.5675098
0.156157	12.9869723053	355391	2.6225602
0.145474	2.66202572234	355398	2.3577773
0.1787996	2.52300415799	355421	2.6403482
0.0169101	6.0863108299	355424	2.7004242
0.1588565	3.21617674521	355427	2.4612005
0.1038564	15.0836624921	355428	2.5352483
0.1676492	11.6456133338	355429	2.6378701
0.104775	9.14786504138	355431	2.8343314
0.2007003	2.34297888954	355440	2.3347104
0.1761687	13.4423108584	355443	2.6864494
0.1716262	11.7488148637	355444	2.6288211
0.1333845	4.92702701191	355449	2.7258641
0.1796745	13.3802752404	355452	2.7831262
0.1406456	8.85113827694	355456	2.5752732
0.2350906	13.3817240479	355465	2.6922959
0.0792143	2.10691403097	355471	2.9283616
0.1412291	8.65135388237	355475	2.7506614
0.0756243	11.4695077544	355480	2.9918715
0.0758719	3.93432067097	355491	2.7643541
0.1722601	4.29162119901	355499	2.7928717
0.0988903	14.4946025342	355500	2.6334614
0.0501754	4.43549545113	355501	2.7861492
0.0730023	3.90994151476	355508	2.7923121
0.0342263	11.9801030721	355513	2.9252274
0.0144409	6.14530601753	355515	2.7315304
0.0514104	2.10643242091	355524	2.9169182
0.0824919	4.19145164245	355526	2.8042581
0.1212073	15.0040546429	355527	2.8598171
0.0456363	2.13061631072	355529	2.8561023
0.198314	8.02949745867	355542	2.8011915
0.075307	4.02712309076	355544	2.7622616
0.2057704	26.88678446	355552	3.1321313
0.0796982	10.0525126924	355555	2.9977234
0.0372376	11.998096831	355557	2.9531564
0.1020131	10.810615205	355558	3.0464241
0.1211711	15.1102841899	355561	2.8661179
0.0579947	8.67499454967	355565	3.1741459
0.1033356	10.3165613676	355567	3.0330742
0.135348	5.00122835583	355572	2.769604
0.2464568	14.0608178148	355574	3.1735866
0.0591224	1.90870927736	355578	2.909988
0.0443863	2.10034924	355579	2.8514563
0.0997057	11.4850243279	355580	3.0626838
0.0755375	10.4638664407	355584	3.0675867
0.1289264	9.22753130746	355585	2.7727283
0.0538858	10.245286984	355586	3.0845438
0.1121268	11.0058137967	355590	3.0443924
0.0919609	10.1472060713	355592	3.0581001
0.1930101	10.1401166322	355599	3.1374884
0.0459796	9.6900209663	355612	2.9638738
0.1498243	1.03942537199	355615	3.156692
0.1438266	1.14499485255	355617	3.100114
0.1208111	14.8308267934	355621	2.8570031
0.1951594	17.0244401196	355629	3.0864865
0.0952561	9.74105284509	355636	3.0771839
0.0875537	10.9892198665	355640	3.0255161
0.1111398	4.86405266656	355650	3.2306398
0.067159	2.16095851381	355664	2.8933832
0.0850031	11.2490523394	355677	3.0639892
0.0606384	9.403608707	355679	3.1648866
0.0798306	10.2159433722	355683	2.9979949
0.0840867	10.2504980878	355684	2.9767754
0.0742333	11.1326310298	355686	2.9170513
0.1333638	4.74315790648	355693	3.1429002
0.0413917	9.05629930125	355694	3.0511323
0.1095321	5.10214581081	355695	3.1456046
0.1098678	10.6301813526	355696	3.0600553
0.1411315	5.15547250752	355698	3.1261576
0.0935749	10.8824117851	355699	2.9668211
0.142258	1.65934010625	355701	3.2255262
0.1573291	1.15269122284	355705	3.0901839
0.1620062	1.39827613484	355706	3.1090821
0.069787	10.6143543332	355707	3.1603871
0.131949	5.77821981631	355709	3.1679435
0.2556134	14.4561215166	355711	3.1784438
0.1478014	1.3043250247	355715	3.1635227
0.0636873	8.88740470673	355744	3.1740676
0.1906284	10.1912537528	355747	3.1395364
0.191482	16.5180267264	355748	3.139351
0.1794492	26.4119957225	355751	3.2078307
0.1901829	2.87169206646	355761	3.9659966
0.1892764	16.6338566558	355773	3.1216761
0.0980803	6.51529258604	355811	2.2969693
0.1618916	1.35859878381	355860	2.3913418
0.0884991	6.76809962634	355864	2.3496714
0.185285	2.28961583436	355876	2.3262597
0.1617358	1.53418041675	355883	2.4267432
0.0955626	6.79468753326	355884	2.3131245
0.1763769	2.53546093626	355887	2.3662099
0.1713609	2.41124253178	355894	2.6482562
0.192273	2.50222018558	355896	2.3293544
0.1646301	1.37026178183	355899	2.3999647
0.1652897	1.48608109135	355900	2.3636179
0.156611	1.70598752771	355901	2.3564515
0.1046113	6.54582307406	355903	2.3295949
0.0976436	6.42344700732	355910	2.2932893
0.0957958	7.03250994605	355912	2.3817571
0.1798303	2.51820959193	355922	2.4394441
0.1643137	2.45514776656	355925	2.4604087
0.0922796	6.94280023697	355926	2.2932978
0.1697407	2.34344910811	355927	2.3793387
0.180964	2.03814275248	355928	2.3359589
0.1677058	1.51290470198	355930	2.4397871
0.0902159	6.93692447797	355932	2.4023774
0.1166469	6.29143931305	355933	2.4167506
0.1566433	1.42436508817	355935	2.4087737
0.164378	2.88676269242	355940	2.432888
0.1921278	2.38428418258	355942	2.4487788
0.1859325	2.21601408038	355943	2.4300029
0.1639448	1.47818309057	355946	2.4300881
0.1600598	2.71279978936	355951	2.3953688
0.1120403	6.15381758268	355961	2.3910291
0.1712372	2.73703465889	355962	2.4620952
0.1689058	2.41604818154	355963	2.4415604
0.1758686	2.62912006141	355965	2.3772523
0.1758434	2.61370282243	355976	2.4549355
0.1804224	2.35515874836	355981	2.4499564
0.1762409	2.65634732554	355995	2.4470668
0.1538423	1.3819706866	355998	2.4086287
0.1810709	2.24962065251	355999	2.4240665
0.1504413	2.67240176958	356001	2.41508
0.1550079	13.5270379248	356011	2.5336537
0.1599381	11.3860111604	356025	2.6324797
0.1613178	11.3286872126	356035	2.6095712
0.1623459	13.145365005	356046	2.6871638
0.1561113	3.08656100389	356049	2.4463014
0.1725239	11.7213870461	356055	2.6124651
0.2107615	5.03944802422	356057	2.5618659
0.1350345	13.1763802377	356064	2.6211527
0.1034778	15.0023047667	356065	2.5509641
0.1718492	3.80138384891	356066	2.5807593
0.1739171	13.1019643817	356068	2.6340978
0.1895296	4.28166398596	356077	2.572901
0.1688488	12.8859159352	356086	2.6020098
0.0678015	3.44918610157	356094	2.7739271
0.1347404	5.11358162507	356095	2.7652462
0.0742466	3.93681892862	356106	2.7989314
0.1035089	15.0777582206	356107	2.5495821
0.2411701	13.72292735	356113	2.6683867
0.0481261	4.40569320119	356118	2.7830602
0.2376125	13.4279962431	356120	2.6433456
0.2343746	13.4307530656	356124	2.6664452
0.0752168	4.05345865636	356126	2.7606479
0.1687409	3.43338981964	356129	2.734502
0.2317825	13.4128931879	356132	2.6650594
0.2334109	13.2586593989	356137	2.6542748
0.0847161	10.9578031016	356142	2.9748038
0.2320512	13.3204223637	356143	2.6945104
0.1579252	13.7190288448	356149	2.6056753
0.206191	16.6328998884	356152	3.0990015
0.0095686	22.0382569776	356160	2.6394738
0.2343548	13.4218995367	356166	2.6700598
0.0746849	2.07742715505	356170	2.9466207
0.0867727	10.4201126997	356183	3.0300203
0.1098249	18.3849148089	356198	3.2175262
0.2068413	10.2829194849	356199	3.1394777
0.2113161	26.5327960777	356203	3.2109635
0.1048544	6.55648669299	356300	2.3930513
0.0860198	6.84127184747	356302	2.3512677
0.1673976	1.29187718676	356316	2.3508053
0.1974173	7.96297773971	356324	2.7866236
0.1498277	2.59119101085	356327	2.4046819
0.1394176	2.90257358304	356329	2.3443685
0.2040677	5.05988453351	356337	2.37919
0.0764381	10.1776959429	356338	2.9835514
0.2389932	23.1118096893	356343	2.3391718
0.1059717	6.70527073258	356348	2.3287012
0.0841544	6.77651781753	356350	2.2991522
0.0668418	8.94951945925	356354	3.1784649
0.1193319	5.59284403946	356357	3.1676891
0.1343312	19.3614297462	356364	3.2167487
0.0605941	9.20997834749	356365	3.1635585
0.1933773	26.7521083334	356384	3.1325529
0.1219483	9.2602713065	356402	3.0377912
0.1208055	14.9544823326	356452	2.8603769
0.1910193	2.37900267909	356455	2.4180654
0.1157893	6.32535176509	356458	2.4427656
0.136116	12.9676102824	356459	2.5577003
0.0907068	5.18984672415	356482	2.713833
0.0904775	6.46888910744	356488	2.4058833
0.2027556	10.2360877027	356495	3.1538006
0.0919368	6.19573197392	356511	2.3651853
0.1685469	3.49386712655	356513	2.7348119
0.0709676	3.52124850616	356514	2.7634549
0.0932749	6.85609114609	356515	2.305811
0.0219464	6.27308035956	356518	2.681369
0.01161	6.04755662967	356521	2.6950355
0.0762891	3.87408333156	356523	2.8118932
0.0725778	3.63906084615	356535	2.7668624
0.0431568	2.09354367358	356539	2.8487517
0.0885596	4.90297173352	356540	2.7122848
0.0442059	4.52626585817	356551	2.7667589
0.0908272	6.55975676135	356558	2.355542
0.0982028	6.34338397244	356561	2.4359528
0.1414261	12.8948500453	356567	2.6828741
0.0980931	6.17457553974	356568	2.4053429
0.147754	12.4803280837	356569	2.6616083
0.087044	6.27220998254	356579	2.3851838
0.0816791	2.0707076876	356583	2.9352572
0.045052	2.15623398903	356586	2.8660822
0.0615579	10.639503064	356588	3.1204559
0.105255	6.48754340317	356590	2.3831558
0.1365064	13.5876851767	356591	2.628718
0.176052	26.3393128188	356595	3.2159525
0.0497219	4.26781718253	356600	2.7657127
0.1339741	4.98701086435	356603	2.733549
0.0361603	2.07604541922	356631	2.9519636
0.0530748	2.03138331804	356632	2.8966743
0.0693613	3.71995736357	356642	2.7650162
0.0172419	6.07218821385	356643	2.7332137
0.2187115	4.72984848156	356647	2.5890967
0.063924	1.95490447248	356652	2.944833
0.0461059	9.63360951447	356654	3.0514152
0.0771878	3.90105148321	356656	2.8061215
0.0578273	9.50718577511	356662	3.1740384
0.0518157	0.762251158228	356669	2.7794669
0.0955317	11.2578911303	356682	3.074477
0.1931043	17.0054998776	356702	3.1366296
0.0485245	4.35052827889	356703	2.7833418
0.0664905	10.7388532953	356705	2.9905305
0.1098263	8.96232070549	356706	3.0560675
0.0688658	9.99521314863	356710	3.0603703
0.2029337	26.833124669	356712	3.1691511
0.1216949	5.11666495802	356715	3.1263592
0.0904037	10.8175741749	356716	3.0394099
0.0723314	9.27300241641	356718	3.1081208
0.1767766	2.50001219468	356731	2.454387
0.1530053	2.65251585639	356733	3.1020721
0.0928929	10.0089552723	356734	3.0755267
0.0067308	6.23188026182	356735	2.7311307
0.0558936	9.69215416284	356737	3.0005597
0.1540812	1.67780290546	356754	3.1065052
0.0481719	4.45864962916	356757	2.7833736
0.1992345	10.1489580834	356761	3.162217
0.1338633	5.09366687288	356763	3.1399734
0.0933867	5.05131412048	356767	2.738696
0.1221601	4.94057034966	356769	3.2038042
0.1151829	9.10876975245	356771	3.0644488
0.1510864	4.95894487465	356777	3.1612643
0.0351235	2.3146227068	356778	2.880659
0.0451503	4.38065012091	356779	2.7548154
0.1804813	9.6588615661	356786	2.5796858
0.049415	4.34924689193	356787	2.7784223
0.0495228	2.06210772817	356791	2.8435027
0.170173	2.91573993248	356792	3.9647916
0.0444679	2.15503565923	356794	2.8654086
0.1297273	9.56755627916	356795	2.7644112
0.046998	4.38628732657	356797	2.8017649
0.1023294	15.1158273351	356800	2.5701428
0.0862633	14.9694809274	356806	2.6171268
0.0451187	2.15138907291	356816	2.8706197
0.0443457	4.32609610957	356820	2.7937543
0.0151136	21.8896703343	356823	2.6689416
0.0750499	9.85966140051	356827	3.071405
0.229875	26.551561512	356829	3.1736039
0.0837894	9.60584896687	356836	3.1049231
0.0949867	9.60452986003	356837	3.023354
0.0845765	4.85402424152	356838	2.7553883
0.0865206	4.93510122331	356839	2.7175436
0.0928672	5.14702737849	356842	2.7159191
0.0457713	2.15433615615	356848	2.8749613
0.047473	2.04900721256	356849	2.8638993
0.2036162	16.9059706996	356850	3.1467582
0.0745002	3.77313837161	356856	2.7461416
0.1028952	9.07353717045	356859	2.8383845
0.1474145	5.21749703436	356860	3.0837887
0.0409527	2.11152373479	356861	2.850088
0.1269208	4.99524684936	356867	2.7690117
0.2500596	14.2112126874	356868	3.1661403
0.1714062	11.9562889572	356882	2.6685647
0.1340069	5.04985888711	356885	2.7872417
0.0389898	11.8219827401	356889	2.9482839
0.0776529	9.72825781317	356919	2.9897976
0.1138063	10.8623826142	356922	3.0483645
0.067001	3.4392846951	356930	2.7738439
0.0433966	1.94581782741	356931	2.8801432
0.0794627	1.92359158349	356932	2.9293481
0.0508916	5.88635239517	356943	2.738569
0.0511416	9.22559254479	356945	2.9798464
0.1611056	1.39762849977	356949	2.4430124
0.2044504	16.9171453402	356950	3.144221
0.0913371	4.92068962979	356952	2.7255274
0.1704098	3.90078731058	356954	2.5656311
0.1357753	9.01984778658	356958	2.7481363
0.1100605	10.5688889964	356963	3.0417687
0.1163528	5.23888860103	356968	3.1531555
0.0960213	10.6771192703	356974	3.0094488
0.2570002	9.15538631344	356976	2.7166525
0.0396692	11.148386319	356980	3.10561
0.1069575	10.8133042765	356990	3.0040414
0.2057994	26.6145538606	356996	3.2068466
0.1857619	26.4606897706	356998	3.1210924
0.0453349	4.33069862859	357002	2.7559169
0.0931861	6.7584353315	357004	2.2971549
0.1078751	6.27804326555	357016	2.4529413
0.1584314	13.4326498721	357021	2.6253758
0.1601719	11.5166564619	357033	2.6895135
0.0946431	6.82894586532	357049	2.3109157
0.1518657	13.5253112665	357073	2.6569427
0.1762766	4.17266015803	357078	2.7935722
0.0868187	4.80878892236	357080	2.7525391
0.067945	3.46619954187	357091	2.7786215
0.1467367	6.05260385222	357111	2.2634678
0.140815	5.38193993766	357123	2.3038752
0.1593925	2.64071179394	357134	2.3514743
0.2455833	23.4102770258	357136	2.3272399
0.2259713	21.766210031	357137	2.2850522
0.0942064	6.74832697427	357143	2.3346403
0.1094065	6.72000508027	357148	2.3585245
0.1501569	1.04658853127	357165	3.1044072
0.155497	0.924358531092	357168	3.1272308
0.1976072	2.20418516191	357175	2.3712782
0.1644624	1.32637252083	357176	2.3516086
0.2084305	4.75218431468	357177	2.358913
0.1854674	2.25813566319	357187	2.3596597
0.1642556	1.41832998569	357190	2.3693525
0.2101417	16.7431449993	357191	3.1060432
0.2081147	5.10569503314	357192	2.3730463
0.2005228	26.7248612704	357200	3.183345
0.2506343	14.2877778613	357204	3.1746078
0.1953447	10.3730333126	357213	3.1373746
0.2027012	5.15123842335	357214	2.3881375
0.103133	6.66215484066	357215	2.3554901
0.1303532	1.1803822829	357216	3.1888314
0.1699621	1.59915520414	357217	2.4184298
0.2101573	4.84855582257	357218	2.3905992
0.191518	26.5967584691	357221	3.1858864
0.1530523	1.48037251903	357227	2.4213995
0.1662514	1.6911929861	357234	2.4494303
0.2181071	26.8114046631	357236	3.1566077
0.1317436	14.1319378152	357243	2.6021333
0.1633593	3.93293658203	357252	2.5919917
0.1283825	13.4066142721	357255	2.5876378
0.138796	8.41923888198	357264	2.5663458
0.1536342	13.0053479254	357267	2.5471345
0.1464232	13.0600006611	357271	2.5916357
0.1694839	13.6747933042	357276	2.5451159
0.1390055	13.3168954873	357277	2.5579718
0.0867932	14.7564849239	357278	2.5797719
0.1535846	12.952141738	357280	2.6568383
0.0875463	4.93291588575	357283	2.7210769
0.2080524	30.9282724924	357287	2.6265105
0.1534481	12.5782465486	357304	2.6701294
0.2095471	23.912347297	357328	2.2900286
0.1710053	27.0263293856	357332	3.0832513
0.2440093	23.856684699	357334	2.3578772
0.1629213	1.26778403045	357339	2.4155918
0.2120349	26.604479932	357343	3.1934628
0.1950152	16.6833818765	357349	3.1202173
0.088615	6.62342645633	357354	2.3897004
0.1570168	1.23967372086	357370	2.4010393
0.1964571	4.24315210471	357375	2.5768712
0.1548011	1.55684914424	357383	2.433417
0.1586489	1.50089708349	357384	2.3632869
0.16481	1.6363206015	357395	2.4353911
0.1097339	6.42022971547	357400	2.4725222
0.2679847	12.254105816	357412	2.6458351
0.1953926	10.3314471694	357418	3.1333713
0.1802189	9.66184893054	357419	2.5819327
0.2617365	30.9128312019	357437	2.6339939
0.2348469	13.2413360918	357452	2.6848525
0.1319899	13.3252623346	357454	2.6857074
0.1947639	7.86988445319	357458	2.7627048
0.1601056	13.1371631881	357464	2.7087929
0.1698959	13.0200552823	357470	2.6443145
0.0454266	4.22301500031	357471	2.7625529
0.1389088	5.23306021846	357472	2.7244329
0.1216023	9.06760738932	357473	2.7491867
0.0746604	3.90314763849	357488	2.8045797
0.0969521	10.0173625738	357497	3.036467
0.0874513	9.50980000171	357503	3.1168401
0.1904578	10.103694054	357520	3.1506888
0.0965884	6.96014512077	357521	2.3033076
0.2441042	24.5580960285	357522	2.3349548
0.0804666	9.9090791739	357531	3.0186026
0.0877066	6.97022911316	357534	2.3423106
0.0868046	10.1386440508	357546	3.0473899
0.1829269	2.40549641914	357548	2.3605338
0.2129399	16.8232055314	357580	3.1113048
0.0898572	7.0355927432	357583	2.3291229
0.1666249	1.44737083805	357586	2.3794034
0.1649021	2.56057558881	357597	2.4012104
0.1657656	1.35894838637	357599	2.4334216
0.1824347	2.60564440799	357600	2.4076404
0.1618517	12.8383530361	357604	2.5599065
0.1685761	1.68148860769	357613	2.4248202
0.0515949	21.8631460468	357616	2.5796075
0.1887149	18.1959097018	357639	2.5557638
0.2387133	30.9748853204	357663	2.6228013
0.155587	13.9881728869	357670	2.6106086
0.107413	14.5246617847	357672	2.6473503
0.168507	11.8423662309	357673	2.6156406
0.1608995	11.589049569	357675	2.6102025
0.1291262	13.6555471594	357676	2.6189046
0.2393224	13.5784780564	357680	2.6616243
0.1801263	2.35713139087	357686	2.6731283
0.0963946	9.81814735813	357688	3.0288407
0.0794277	4.11010170371	357691	2.8109871
0.1489663	13.0793346141	357694	2.7029737
0.0840458	9.90717723434	357695	3.0252091
0.2333374	13.4027386254	357696	2.6820018
0.2379762	13.4962546023	357697	2.6719439
0.0713552	3.65899435342	357698	2.8080593
0.0369162	11.9346495663	357701	2.9223662
0.0871442	9.99698178903	357709	2.9893908
0.2576882	8.83619550739	357714	2.7898978
0.0622767	9.70275059632	357716	3.1250069
0.0728621	10.9454602552	357719	3.0485457
0.0402373	2.01288244888	357720	2.8718078
0.0776949	10.8504462642	357730	3.0003049
0.2530615	14.1838607603	357735	3.1781642
0.1359181	1.72399792923	357741	3.1568788
0.0533752	9.80962305752	357743	3.0879953
0.0728064	9.56545292131	357749	3.107737
0.0412805	9.41414389289	357752	3.0283651
0.0543669	2.12696404897	357753	2.91589
0.0665405	10.2260677763	357757	3.0588597
0.2014584	16.5063376047	357770	3.157749
0.0671538	10.5050273895	357775	3.0865729
0.08722	11.0454609089	357779	3.0454188
0.1837821	16.3998652083	357786	3.1060118
0.059126	10.5319213149	357787	3.0060274
0.173731	26.8172210818	357793	3.1150966
0.0793397	9.43275838864	357794	3.1288178
0.1297778	4.77921825293	357796	3.1096548
0.0728261	10.8824351231	357799	3.0747528
0.1930415	16.8947308531	357802	3.12878
0.144541	5.55369785739	357820	3.1564845
0.0756446	9.81716466836	357826	2.9954986
0.1341402	1.33946815003	357829	3.1996604
0.1504359	1.46312652964	357835	3.1021936
0.1082778	11.4083150412	357839	3.0623096
0.1543103	1.30427344514	357845	3.16326
0.1110079	5.4703999598	357847	3.1941356
0.0631515	10.4186504639	357848	3.0608099
0.0868713	10.4703455479	357863	3.0696033
0.0352187	10.1395986087	357870	3.0455355
0.1450728	1.19990143633	357874	3.1028456
0.0761401	9.97226823805	357875	3.0729925
0.1492026	1.13908648402	357878	3.1471578
0.071158	9.75223218633	357881	3.0130925
0.192175	17.0179567208	357882	3.090452
0.0669057	8.87573689387	357884	3.1792104
0.1055707	11.7004215547	357885	3.0399765
0.0734287	9.84093029788	357886	3.0756357
0.0578154	10.5933636643	357887	3.0450089
0.0484099	10.9920681426	357890	2.9918611
0.052146	11.1942789066	357892	2.9833728
0.0375261	9.82314225834	357894	2.9973134
0.1721734	26.5876279508	357899	3.112216
0.1594275	0.818005255284	357900	3.1647309
0.068312	2.07497328479	357903	2.9257504
0.0840917	9.82620668728	357911	3.0021723
0.1327477	1.05614134597	357914	3.1598727
0.0677423	9.33412166932	357929	3.167351
0.1439974	1.06850217021	357930	3.1556464
0.1940225	2.36394391035	357935	2.366247
0.0877595	10.6398761715	357946	3.0573218
0.0904627	6.4346788595	357953	2.2936174
0.0981195	6.67052504909	357963	2.3515851
0.0873825	6.64241532788	357967	2.2814636
0.1457119	5.54030240177	357968	2.3040571
0.2063098	4.90304074096	358006	2.3350362
0.1649269	2.42633622881	358010	2.3944356
0.1827859	2.0074417313	358016	2.3310791
0.1915942	2.69657847258	358029	2.3493326
0.2163964	2.94350164312	358031	3.9669277
0.1801856	2.35260119857	358034	2.317645
0.2037161	22.857031168	358038	2.3145509
0.0866301	6.63000210667	358039	2.3324004
0.1873095	2.14169928681	358041	2.3130044
0.1664455	1.33024675662	358043	2.3771805
0.0979746	6.29492672283	358044	2.4062783
0.1882754	23.4183876117	358045	2.3401514
0.1588771	2.47518545579	358053	2.3926968
0.1816523	2.66191674276	358054	2.350378
0.095555	6.17434501937	358056	2.4640988
0.1562124	1.33357080992	358059	2.3600646
0.1892256	2.35287071593	358061	2.3240003
0.1929434	2.45321512614	358062	2.3816614
0.1944508	7.90888817189	358070	2.7677791
0.0928038	6.15775357934	358072	2.4076217
0.1086664	6.12215202154	358076	2.4089822
0.1667851	1.49273537953	358077	2.3907347
0.1678027	1.36907542023	358078	2.3490416
0.1586044	3.18124638285	358079	2.3992884
0.1675081	1.47620572903	358081	2.3762692
0.1020672	6.31816326967	358082	2.3472205
0.1046564	6.67565915533	358085	2.3474213
0.1570991	1.41284510563	358091	2.4030127
0.1565907	2.8987183673	358099	2.4314331
0.1664445	1.51123681402	358101	2.3680994
0.1881159	2.26425388684	358103	2.3401448
0.1560083	13.4426643165	358113	2.6099624
0.1609387	1.41532103734	358121	2.4382777
0.1962343	7.87238895643	358132	2.7960178
0.1887715	5.10651187478	358141	2.6104179
0.0340739	21.9294104321	358145	2.5980783
0.1588918	12.1894899126	358146	2.6811554
0.1377275	13.0581067563	358154	2.5477827
0.1445633	12.4392419032	358156	2.6632932
0.0555256	1.98528919623	358161	2.7151235
0.0495268	4.41557734723	358170	2.7599734
0.2324943	13.238958133	358174	2.6971697
0.1322587	4.95265894684	358176	2.7981646
0.14887	1.13891456271	358181	3.0767982
0.0766485	4.11427211381	358183	2.8148619
0.0484515	5.55000788846	358191	2.7698524
0.0456286	4.648749855	358194	2.7760345
0.0896051	4.87783049415	358196	2.7356979
0.0103576	6.27535141636	358205	2.7273959
0.1507636	12.8764061603	358213	2.5499919
0.0749203	3.95602991926	358220	2.806893
0.0889954	4.82597534319	358221	2.7155232
0.0783528	4.15416210138	358232	2.8000046
0.0131088	6.0477064324	358233	2.7176217
0.1453634	13.8919703386	358235	2.6214338
0.0700203	3.78648868055	358241	2.7660376
0.0497091	4.68562162986	358247	2.774378
0.0745256	3.81124328261	358257	2.759792
0.0460807	4.36601427139	358259	2.7759178
0.0359429	2.40391939646	358261	2.8984228
0.0992323	14.875888789	358265	2.6433829
0.1078394	15.3257192919	358266	2.6035698
0.0455211	4.79789310578	358270	2.7812257
0.0740898	3.96560399319	358274	2.7812357
0.043852	2.15130306862	358280	2.8640426
0.1331465	4.98259384234	358281	2.7221776
0.0424127	2.06284158956	358285	2.8585751
0.0169368	6.22733853559	358294	2.6967477
0.0786616	3.63203370116	358304	2.7513904
0.1222106	8.86722983083	358306	2.7840384
0.1656164	3.37801304969	358308	2.7474681
0.1439208	1.17241649055	358312	3.0986271
0.0335013	2.47866082703	358314	2.8690178
0.0693265	3.77422935689	358317	2.805519
0.0448351	2.16518995746	358321	2.8678361
0.0132813	6.19706904753	358349	2.7165797
0.0714527	2.08060916538	358351	2.9564526
0.0426533	2.08080983292	358354	2.8592872
0.0766256	4.12246364405	358356	2.7789962
0.0559919	2.05738350358	358358	2.8700221
0.0476602	10.9470825952	358362	3.0037454
0.1039504	10.7939913279	358370	3.0521772
0.2112275	10.0486431412	358371	3.1377798
0.0869999	9.53596079734	358378	3.0572661
0.1545855	5.27993047235	358387	3.1137045
0.0815441	9.54823144175	358392	3.0039359
0.0614697	10.8191141532	358396	3.1510719
0.2550777	14.1100778252	358399	3.1738234
0.0620045	9.5885963848	358400	3.0031202
0.1004186	10.6419574206	358402	3.0600545
0.1467224	0.926868413748	358403	3.0955835
0.0579168	9.37122111613	358407	3.1240069
0.061014	9.44511246346	358414	3.1666283
0.0656407	9.95638111422	358415	3.0380601
0.0994322	10.8699203791	358416	3.0556269
0.0720185	9.82557868055	358420	3.1167697
0.2040384	10.2279483078	358421	3.1606949
0.0666358	8.82673844481	358429	3.1770456
0.2067103	16.6502898824	358434	3.1583925
0.1630819	17.6184911738	358435	3.1225146
0.1869597	10.135239096	358439	3.1418444
0.1625408	17.8918285795	358441	3.1988996
0.1552946	1.50933966466	358456	3.138725
0.1140877	5.57715646922	358457	3.2146259
0.2038512	25.6324855401	358459	3.1601177
0.1914269	26.4136078637	358461	3.191928
0.1329044	1.47335145374	358462	3.1215056
0.1551887	1.37946613385	358481	2.4436282
0.1629008	2.85856064778	358485	2.4209628
0.1720319	2.40883971327	358491	2.364093
0.154555	3.50901002099	358493	2.5664497
0.147943	5.58372504844	358494	2.2931879
0.0904234	6.49411726073	358496	2.3149375
0.1711491	2.52795932618	358502	2.3950486
0.0986896	7.10732841982	358504	2.3414942
0.08709	6.61274986331	358506	2.3750362
0.0943471	6.88370543859	358507	2.3117032
0.0836618	6.55435279751	358510	2.3522834
0.1600237	1.42340222176	358511	2.3624645
0.0936439	7.25260088008	358514	2.3669817
0.1223019	6.26353511221	358517	2.46057
0.1429768	13.7104535407	358530	2.6114285
0.1668363	1.37071454801	358531	2.3546901
0.1448253	13.4044526195	358543	2.6524318
0.1043367	6.35643581011	358574	2.4214212
0.1403869	9.01415673995	358578	2.5740757
0.1496707	3.12014547563	358583	2.4184715
0.1576437	2.17397970136	358596	2.3935479
0.0097288	21.8702520472	358607	2.6409899
